Preprocessed Review Text,Review Token,True Sentiment,FCNN Sentiment,RNN Sentiment
usual wear medium top probabl could pull small howev afraid neck would tight consid small arm hole bit baggier would like issu bra show though abl tri small test theori sinc purchas onlin overal love color blue fabric comfort definit loos okay hot sunni day,"['usual', 'wear', 'medium', 'top', 'probabl', 'could', 'pull', 'small', 'howev', 'afraid', 'neck', 'would', 'tight', 'consid', 'small', 'arm', 'hole', 'bit', 'baggier', 'would', 'like', 'issu', 'bra', 'show', 'though', 'abl', 'tri', 'small', 'test', 'theori', 'sinc', 'purchas', 'onlin', 'overal', 'love', 'color', 'blue', 'fabric', 'comfort', 'definit', 'loos', 'okay', 'hot', 'sunni', 'day']",Positive,Neutral,Positive
wait dress go sale bought right away disappoint lace fabric stiff listen previou review feel like poke arm neck although appreci care placement flower dress fabric differ think would great dress,"['wait', 'dress', 'go', 'sale', 'bought', 'right', 'away', 'disappoint', 'lace', 'fabric', 'stiff', 'listen', 'previou', 'review', 'feel', 'like', 'poke', 'arm', 'neck', 'although', 'appreci', 'care', 'placement', 'flower', 'dress', 'fabric', 'differ', 'think', 'would', 'great', 'dress']",Negative,Negative,Negative
eye top floral pattern final order realli think worth price flatter think would look better someon less busti seem accent bust definit favorit piec unfortun return,"['eye', 'top', 'floral', 'pattern', 'final', 'order', 'realli', 'think', 'worth', 'price', 'flatter', 'think', 'would', 'look', 'better', 'someon', 'less', 'busti', 'seem', 'accent', 'bust', 'definit', 'favorit', 'piec', 'unfortun', 'return']",Neutral,Neutral,Neutral
like shorter jacket one poorli made poorli sleev way tight size larg would tight sleev wrinkl arm hem sleev turn insid order medium size larg size neither hung right tight larg loos bodi tight polyest lot cute idea good pe,"['like', 'shorter', 'jacket', 'one', 'poorli', 'made', 'poorli', 'sleev', 'way', 'tight', 'size', 'larg', 'would', 'tight', 'sleev', 'wrinkl', 'arm', 'hem', 'sleev', 'turn', 'insid', 'order', 'medium', 'size', 'larg', 'size', 'neither', 'hung', 'right', 'tight', 'larg', 'loos', 'bodi', 'tight', 'polyest', 'lot', 'cute', 'idea', 'good', 'pe']",Negative,Negative,Negative
realli like color feel end come gorgeou flatter belt pictur cut without shape fit bodi show gloriou womanli curv could purchas belt prefer purchas product stand,"['realli', 'like', 'color', 'feel', 'end', 'come', 'gorgeou', 'flatter', 'belt', 'pictur', 'cut', 'without', 'shape', 'fit', 'bodi', 'show', 'gloriou', 'womanli', 'curv', 'could', 'purchas', 'belt', 'prefer', 'purchas', 'product', 'stand']",Neutral,Neutral,Neutral
top sit weird feel like circu outfit time uniqu way order larg true size shoulder chest area larger wider waist probabl way top style tall lb curvi bodi small chest felt top littl crop long torso kind like anyway materi nice soft grey wool white cotton,"['top', 'sit', 'weird', 'feel', 'like', 'circu', 'outfit', 'time', 'uniqu', 'way', 'order', 'larg', 'true', 'size', 'shoulder', 'chest', 'area', 'larger', 'wider', 'waist', 'probabl', 'way', 'top', 'style', 'tall', 'lb', 'curvi', 'bodi', 'small', 'chest', 'felt', 'top', 'littl', 'crop', 'long', 'torso', 'kind', 'like', 'anyway', 'materi', 'nice', 'soft', 'grey', 'wool', 'white', 'cotton']",Neutral,Neutral,Neutral
catalog shot model shot complet differ like even dress necklin color qualiti lace,"['catalog', 'shot', 'model', 'shot', 'complet', 'differ', 'like', 'even', 'dress', 'necklin', 'color', 'qualiti', 'lace']",Negative,Negative,Negative
love style qualiti skirt materi bit heavier anticip work well cooler month thick make easi wear shirt underneath fit true size usual formfit without overli snug taller side skirt fairli long come bottom knee,"['love', 'style', 'qualiti', 'skirt', 'materi', 'bit', 'heavier', 'anticip', 'work', 'well', 'cooler', 'month', 'thick', 'make', 'easi', 'wear', 'shirt', 'underneath', 'fit', 'true', 'size', 'usual', 'formfit', 'without', 'overli', 'snug', 'taller', 'side', 'skirt', 'fairli', 'long', 'come', 'bottom', 'knee']",Positive,Positive,Positive
love sweater dress excit find dress would long enough feel comfort petit age comfort thing fall inch two knee dress much shorter state much shorter look model measur petit xx normal size shoulder seam hem state five inch big discrep color style love ca,"['love', 'sweater', 'dress', 'excit', 'find', 'dress', 'would', 'long', 'enough', 'feel', 'comfort', 'petit', 'age', 'comfort', 'thing', 'fall', 'inch', 'two', 'knee', 'dress', 'much', 'shorter', 'state', 'much', 'shorter', 'look', 'model', 'measur', 'petit', 'xx', 'normal', 'size', 'shoulder', 'seam', 'hem', 'state', 'five', 'inch', 'big', 'discrep', 'color', 'style', 'love', 'ca']",Neutral,Neutral,Neutral
love pant wait go sale total worth price wore work receiv numer compliment great casual friday work sunday brunch girl ca go wrong antro,"['love', 'pant', 'wait', 'go', 'sale', 'total', 'worth', 'price', 'wore', 'work', 'receiv', 'numer', 'compliment', 'great', 'casual', 'friday', 'work', 'sunday', 'brunch', 'girl', 'ca', 'go', 'wrong', 'antro']",Positive,Positive,Positive
tri regular petit differ quit substanti sometim item run shorter smaller get away regular size regular wrong petit perfect everi way regular wrong petit size perfect top coverag tame flare right amount length hit right perfect spot suppos knee gorgeou embroid detail versa,"['tri', 'regular', 'petit', 'differ', 'quit', 'substanti', 'sometim', 'item', 'run', 'shorter', 'smaller', 'get', 'away', 'regular', 'size', 'regular', 'wrong', 'petit', 'perfect', 'everi', 'way', 'regular', 'wrong', 'petit', 'size', 'perfect', 'top', 'coverag', 'tame', 'flare', 'right', 'amount', 'length', 'hit', 'right', 'perfect', 'spot', 'suppos', 'knee', 'gorgeou', 'embroid', 'detail', 'versa']",Positive,Positive,Positive
purchas swimsuit mint gorgeou color combin weigh lb purchas small fit true size love front design howev husband promptli brought back swimsuit attent chevron center design center back howev right side back immedi call retail assum product defect item sold line howev supervisor abl l,"['purchas', 'swimsuit', 'mint', 'gorgeou', 'color', 'combin', 'weigh', 'lb', 'purchas', 'small', 'fit', 'true', 'size', 'love', 'front', 'design', 'howev', 'husband', 'promptli', 'brought', 'back', 'swimsuit', 'attent', 'chevron', 'center', 'design', 'center', 'back', 'howev', 'right', 'side', 'back', 'immedi', 'call', 'retail', 'assum', 'product', 'defect', 'item', 'sold', 'line', 'howev', 'supervisor', 'abl', 'l']",Negative,Negative,Negative
although nice design want love alreadi look ruin store pull one found fit nice would buy due materi delic,"['although', 'nice', 'design', 'want', 'love', 'alreadi', 'look', 'ruin', 'store', 'pull', 'one', 'found', 'fit', 'nice', 'would', 'buy', 'due', 'materi', 'delic']",Negative,Negative,Negative
ugh want love dress much order fall wed excit unfortun cut differ pictur model color print detail around next even beauti pictur length howev much longer pictur issu model tall slip perfect length actual perfect slip overlay come way past,"['ugh', 'want', 'love', 'dress', 'much', 'order', 'fall', 'wed', 'excit', 'unfortun', 'cut', 'differ', 'pictur', 'model', 'color', 'print', 'detail', 'around', 'next', 'even', 'beauti', 'pictur', 'length', 'howev', 'much', 'longer', 'pictur', 'issu', 'model', 'tall', 'slip', 'perfect', 'length', 'actual', 'perfect', 'slip', 'overlay', 'come', 'way', 'past']",Neutral,Neutral,Neutral
love fit warm good price got pair wash mine garment bag wash fine hung dri,"['love', 'fit', 'warm', 'good', 'price', 'got', 'pair', 'wash', 'mine', 'garment', 'bag', 'wash', 'fine', 'hung', 'dri']",Positive,Negative,Neutral
lightweight semish dress fit like midi dress height back hem end low calf front hem knee strap adjust bodic edg elastic print pretti pair sweater jacket jewelri shoe hit fanci concern regard rayon fabric hold clean rayon cloth random fast fashion retail last long hap,"['lightweight', 'semish', 'dress', 'fit', 'like', 'midi', 'dress', 'height', 'back', 'hem', 'end', 'low', 'calf', 'front', 'hem', 'knee', 'strap', 'adjust', 'bodic', 'edg', 'elastic', 'print', 'pretti', 'pair', 'sweater', 'jacket', 'jewelri', 'shoe', 'hit', 'fanci', 'concern', 'regard', 'rayon', 'fabric', 'hold', 'clean', 'rayon', 'cloth', 'random', 'fast', 'fashion', 'retail', 'last', 'long', 'hap']",Positive,Positive,Positive
usual buy pair kind pant everi year brand lightweight sturdi flatter curvier bodi brand run big usual buy size rather normal size go wait let someon els tri first cave order two size label etc anymor pant still look well made cute littl detail bigger ever,"['usual', 'buy', 'pair', 'kind', 'pant', 'everi', 'year', 'brand', 'lightweight', 'sturdi', 'flatter', 'curvier', 'bodi', 'brand', 'run', 'big', 'usual', 'buy', 'size', 'rather', 'normal', 'size', 'go', 'wait', 'let', 'someon', 'els', 'tri', 'first', 'cave', 'order', 'two', 'size', 'label', 'etc', 'anymor', 'pant', 'still', 'look', 'well', 'made', 'cute', 'littl', 'detail', 'bigger', 'ever']",Negative,Negative,Negative
hard time find slack step jean great find feel great fit well price good even got sale love color seem like easi take care wish came color,"['hard', 'time', 'find', 'slack', 'step', 'jean', 'great', 'find', 'feel', 'great', 'fit', 'well', 'price', 'good', 'even', 'got', 'sale', 'love', 'color', 'seem', 'like', 'easi', 'take', 'care', 'wish', 'came', 'color']",Positive,Positive,Positive
purchas blous black love blous goe everyth jean work cocktail perfect wish came color would add navi red green white tempt purchas anoth one never worri one wear buy wo sorri,"['purchas', 'blous', 'black', 'love', 'blous', 'goe', 'everyth', 'jean', 'work', 'cocktail', 'perfect', 'wish', 'came', 'color', 'would', 'add', 'navi', 'red', 'green', 'white', 'tempt', 'purchas', 'anoth', 'one', 'never', 'worri', 'one', 'wear', 'buy', 'wo', 'sorri']",Positive,Positive,Positive
got mail excit tri cute top complet seethrough unlik photo show line includ quit disappoint top well made though give fabric,"['got', 'mail', 'excit', 'tri', 'cute', 'top', 'complet', 'seethrough', 'unlik', 'photo', 'show', 'line', 'includ', 'quit', 'disappoint', 'top', 'well', 'made', 'though', 'give', 'fabric']",Neutral,Neutral,Neutral
shed cloth someth fierc much want return love love longer panel back side slit nice weight feel wish shed much,"['shed', 'cloth', 'someth', 'fierc', 'much', 'want', 'return', 'love', 'love', 'longer', 'panel', 'back', 'side', 'slit', 'nice', 'weight', 'feel', 'wish', 'shed', 'much']",Positive,Neutral,Neutral
pair highwaist beauti last year love thrill see ador pattern even cuter person unfortun cut differ side cover model hand flare bit function section pipe accentu top definit highwast height last year anyth els highwast appl gener lowrid owe small hipsbutt,"['pair', 'highwaist', 'beauti', 'last', 'year', 'love', 'thrill', 'see', 'ador', 'pattern', 'even', 'cuter', 'person', 'unfortun', 'cut', 'differ', 'side', 'cover', 'model', 'hand', 'flare', 'bit', 'function', 'section', 'pipe', 'accentu', 'top', 'definit', 'highwast', 'height', 'last', 'year', 'anyth', 'els', 'highwast', 'appl', 'gener', 'lowrid', 'owe', 'small', 'hipsbutt']",Neutral,Positive,Positive
crop top super boxi wide expect fit waist sinc sit away bodi lot flatter also felt stitch bit matronli bad hard time find top will pay full price someth work,"['crop', 'top', 'super', 'boxi', 'wide', 'expect', 'fit', 'waist', 'sinc', 'sit', 'away', 'bodi', 'lot', 'flatter', 'also', 'felt', 'stitch', 'bit', 'matronli', 'bad', 'hard', 'time', 'find', 'top', 'will', 'pay', 'full', 'price', 'someth', 'work']",Negative,Negative,Negative
delight soft fluffi sweater might bought store petit size white pretti good weight light heavi comfort would fun layer variou outfit seem shed,"['delight', 'soft', 'fluffi', 'sweater', 'might', 'bought', 'store', 'petit', 'size', 'white', 'pretti', 'good', 'weight', 'light', 'heavi', 'comfort', 'would', 'fun', 'layer', 'variou', 'outfit', 'seem', 'shed']",Positive,Positive,Positive
cute design casual top howev littl snug bust medium return,"['cute', 'design', 'casual', 'top', 'howev', 'littl', 'snug', 'bust', 'medium', 'return']",Neutral,Neutral,Neutral
top even beauti vibrant person definit need racerback cami underneath laser cut big first time wore today got number compliment definit keeper,"['top', 'even', 'beauti', 'vibrant', 'person', 'definit', 'need', 'racerback', 'cami', 'underneath', 'laser', 'cut', 'big', 'first', 'time', 'wore', 'today', 'got', 'number', 'compliment', 'definit', 'keeper']",Positive,Positive,Positive
cute top nice materi fit strang reason model arm side shoulder fit perfectli usual small bodi loos sleev full probabl twice full seen pictur add interest unexpect also arm hole wide bottom seam sleev attach low bodi shirt creat awkward silhouett normal love design whit sure one,"['cute', 'top', 'nice', 'materi', 'fit', 'strang', 'reason', 'model', 'arm', 'side', 'shoulder', 'fit', 'perfectli', 'usual', 'small', 'bodi', 'loos', 'sleev', 'full', 'probabl', 'twice', 'full', 'seen', 'pictur', 'add', 'interest', 'unexpect', 'also', 'arm', 'hole', 'wide', 'bottom', 'seam', 'sleev', 'attach', 'low', 'bodi', 'shirt', 'creat', 'awkward', 'silhouett', 'normal', 'love', 'design', 'whit', 'sure', 'one']",Neutral,Neutral,Neutral
love piec flatter lb order medium larg big small short tight medium fit well howev sleev littl larg disappoint awkward excess fabric front next armpit also experienc shirt long enough tuck model done,"['love', 'piec', 'flatter', 'lb', 'order', 'medium', 'larg', 'big', 'small', 'short', 'tight', 'medium', 'fit', 'well', 'howev', 'sleev', 'littl', 'larg', 'disappoint', 'awkward', 'excess', 'fabric', 'front', 'next', 'armpit', 'also', 'experienc', 'shirt', 'long', 'enough', 'tuck', 'model', 'done']",Neutral,Neutral,Neutral
ador good vest saw one retail tri immedi wear cream often design weight vest dreami tri store fenc bought took home tri everyth curvi girl thrill fit part retail athleisur line could definit see worn post workout cute workout gear girl tall thin even w,"['ador', 'good', 'vest', 'saw', 'one', 'retail', 'tri', 'immedi', 'wear', 'cream', 'often', 'design', 'weight', 'vest', 'dreami', 'tri', 'store', 'fenc', 'bought', 'took', 'home', 'tri', 'everyth', 'curvi', 'girl', 'thrill', 'fit', 'part', 'retail', 'athleisur', 'line', 'could', 'definit', 'see', 'worn', 'post', 'workout', 'cute', 'workout', 'gear', 'girl', 'tall', 'thin', 'even', 'w']",Neutral,Neutral,Neutral
typic wear size xl retail cloth size top sweater xl fit realli baggi form fit super soft love color unflatt,"['typic', 'wear', 'size', 'xl', 'retail', 'cloth', 'size', 'top', 'sweater', 'xl', 'fit', 'realli', 'baggi', 'form', 'fit', 'super', 'soft', 'love', 'color', 'unflatt']",Neutral,Neutral,Neutral
cute top unfortun wash delic cold water line dri shrunk excess length disappoint,"['cute', 'top', 'unfortun', 'wash', 'delic', 'cold', 'water', 'line', 'dri', 'shrunk', 'excess', 'length', 'disappoint']",Neutral,Neutral,Neutral
love contrast front panel sleevesback sweater coat look eas sweater arm seem long wish went xs live much lay need overal love sweater,"['love', 'contrast', 'front', 'panel', 'sleevesback', 'sweater', 'coat', 'look', 'eas', 'sweater', 'arm', 'seem', 'long', 'wish', 'went', 'xs', 'live', 'much', 'lay', 'need', 'overal', 'love', 'sweater']",Positive,Positive,Positive
